date,title,link,category,subcat,source,code
05/09/14,RBI sets up permanent gallery on financial literacy,http://economictimes.indiatimes.com/news/economy/policy/rbi-sets-up-permanent-gallery-on-financial-literacy/articleshow/41806340.cms,business,economy,economictimes,1
05/09/14,Slow governance responsible for decline in growth: RBI Governor Raghuram Rajan,http://economictimes.indiatimes.com/news/economy/indicators/slow-governance-responsible-for-decline-in-growth-rbi-governor-raghuram-rajan/articleshow/41807438.cms,business,economy,economictimes,1
05/09/14,Guv Raghuram Rajan's RBI to hold rates on Sept 30; may cut in Feb: BofA-ML,http://www.financialexpress.com/news/guv-raghuram-rajans-rbi-to-hold-rates-on-sept-30-may-cut-in-feb-bofaml/1285985/,business,economy,financialexpress,1
05/09/14,Raghuram Rajan: Govt will achieve fiscal deficit target if it wants to,http://www.financialexpress.com/news/raghuram-rajan-govt-will-achieve-fiscal-deficit-target-if-it-wants-to/1277053,miscellaneous,,financialexpress,4
05/09/14,Raghuram Rajan,http://www.economictimes.indiatimes.com/articleshow/20551364.cms,miscellaneous,,economictimes,4
04/09/14,RBI Governor Raghuram Rajan  one year on,http://www.financialexpress.com/news/rbi-governor-raghuram-rajan-one-year-on/1285377/,business,banking,financialexpress,1
04/09/14,Columns: Raghuram Rajan's first year at RBI - Making a difference to continuity,http://www.financialexpress.com/news/columns-raghuram-rajans-first-year-at-rbi-making-a-difference-to-continuity/1285385/,business,banking,financialexpress,1
04/09/14,Radio Taxi industry in talks with RBI,http://www.thehindu.com/business/Industry/radio-taxi-industry-in-talks-with-rbi/article6380318.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,business,industry,thehindu,1
04/09/14,RBI further relaxes ECB norms,http://www.financialexpress.com/news/rbi-further-relaxes-ecb-norms/1285400/,business,banking,financialexpress,1
04/09/14,Telecom operators like Airtel  Vodafone & Idea urge RBI to allow fully-owned subsidiaries to function as payments banks,http://economictimes.indiatimes.com/industry/telecom/telecom-operators-like-airtel-vodafone-idea-urge-rbi-to-allow-fully-owned-subsidiaries-to-function-as-payments-banks/articleshow/41646605.cms,business,industry,economictimes,1
04/09/14,Cash rates comfortable  RBI announces reverse repo,http://economictimes.indiatimes.com/markets/money-markets/cash-rates-comfortable-rbi-announces-reverse-repo/articleshow/41679762.cms,business,money,economictimes,1
04/09/14,Telecom operators like Bharti Airtel  Vodafone and Idea Cellular urge RBI to allow fully-owned subsidiaries to function as payments banks,http://economictimes.indiatimes.com/industry/telecom/telecom-operators-like-bharti-airtel-vodafone-and-idea-cellular-urge-rbi-to-allow-fully-owned-subsidiaries-to-function-as-payments-banks/articleshow/41646605.cms,business,industry,economictimes,1
04/09/14,Raghuram Rajan & India Inc biggies set run for 11th Mumbai Marathon,http://www.economictimes.indiatimes.com/news/sports/raghuram-rajan-india-inc-biggies-set-run-for-11th-mumbai-marathon/articleshow/28973553.cms,sports,,economictimes,5
04/09/14,India could grow via intensive services: Raghuram Rajan,http://www.economictimes.indiatimes.com/news/economy/finance/india-could-grow-via-intensive-services-raghuram-rajan/articleshow/21581935.cms,miscellaneous,,economictimes,4
04/09/14,Raghuram Rajan: Financial crisis prophet-to-,http://www.indianexpress.com/news/raghuram-rajan-financial-crisis-prophetto/1088523/,business,latest news,indianexpress,1
03/09/14,Finance ministry asks RBI to tighten norms to check fund diversion,http://www.financialexpress.com/news/finance-ministry-asks-rbi-to-tighten-norms-to-check-fund-diversion/1285059/,business,banking,financialexpress,1
03/09/14,Mega surplus transfer by RBI  expected big-bang share sale ease NDA government's fiscal woes,http://economictimes.indiatimes.com/news/economy/policy/mega-surplus-transfer-by-rbi-expected-big-bang-share-sale-ease-nda-governments-fiscal-woes/articleshow/41550811.cms,business,economy,economictimes,1
03/09/14,RBI to sell 91-day t-bills at 8.60 per cent: Poll,http://economictimes.indiatimes.com/markets/money-markets/rbi-to-sell-91-day-t-bills-at-8-60-per-cent-poll/articleshow/41590667.cms,business,money,economictimes,1
02/09/14,RBI gives lenders 30 days on loan disbursal timelines,http://www.financialexpress.com/news/rbi-gives-lenders-30-days-on-loan-disbursal-timelines/1284699/,business,markets,financialexpress,1
02/09/14,Finance Ministry asks RBI to tighten monitoring to check fund diversion,http://economictimes.indiatimes.com/news/economy/policy/finance-ministry-asks-rbi-to-tighten-monitoring-to-check-fund-diversion/articleshow/41532135.cms,business,economy,economictimes,1
02/09/14,Column: Under the RBI lens,http://www.financialexpress.com/news/column-under-the-rbi-lens/1284723/,business,banking,financialexpress,1
02/09/14,Listed private sector companies' sales nearly halves to 4.7 per cent in FY14: RBI,http://economictimes.indiatimes.com/news/economy/finance/listed-private-sector-companies-sales-nearly-halves-to-4-7-per-cent-in-fy14-rbi/articleshow/41544576.cms,business,economy,economictimes,1
01/09/14,Mend ways or leave country  says RBI to Uber,http://economictimes.indiatimes.com/tech/internet/mend-ways-or-leave-country-says-rbi-to-uber/articleshow/41426248.cms,tech,infotech,economictimes,6
01/09/14,RBI rule handicaps India's infrastructure hopes,http://economictimes.indiatimes.com/news/economy/infrastructure/rbi-rule-handicaps-indias-infrastructure-hopes/articleshow/41413349.cms,business,economy,economictimes,1
01/09/14,Sebi  RBI may bar wilful defaulters  from raising funds,http://www.financialexpress.com/news/sebi-rbi-may-bar-wilful-defaulters-from-raising-funds/1284322/,business,economy,financialexpress,1
01/09/14,RBI asks banks to set timeline to process loans,http://www.financialexpress.com/news/rbi-asks-banks-to-set-timeline-to-process-loans/1284620/,business,banking,financialexpress,1
31/08/14,Sebi  RBI mull fund-raising restraint on wilful defaulters,http://www.financialexpress.com/news/sebi-rbi-mull-fundraising-restraint-on-wilful-defaulters/1284140/,business,markets,financialexpress,1
31/08/14,Counterfeiters lapping up Rs 100  1 000 bills: RBI,http://economictimes.indiatimes.com/news/economy/finance/counterfeiters-lapping-up-rs-100-1000-bills-rbi/articleshow/41339437.cms,business,economy,economictimes,1
31/08/14,Fakenotes! Counterfeiters lapping up Rs 100  1 000 bills  says RBI,http://www.financialexpress.com/news/fakenotes-counterfeiters-lapping-up-rs-100-1000-bills-says-rbi/1284106/,business,banking,financialexpress,1
31/08/14,Indian banks' bad loan level not 'scary'  says RBI Governor Raghuram Rajan,http://www.financialexpress.com/news/indian-banks-bad-loan-level-not-scary-says-rbi-governor-raghuram-rajan/1284151/,business,banking,financialexpress,1
31/08/14,Raghuram Rajan: Economic growth expected to ,http://archive.indianexpress.com/news/raghuram-rajan-economic-growth-expected-to-/1209091/,business,economy,indianexpress,1
29/08/14,BofA-ML  UBS see RBI cutting interest rates from next year,http://www.financialexpress.com/news/bofaml-ubs-see-rbi-cutting-interest-rates-from-next-year/1283378/,business,markets,financialexpress,1
29/08/14,RBI can cut policy rates by 75-100 bps even if US Fed hikes: BofA-ML,http://www.financialexpress.com/news/rbi-can-cut-policy-rates-by-75100-bps-even-if-us-fed-hikes-bofaml/1283563/,business,banking,financialexpress,1
29/08/14,Forex reserves fall to $318.58 billion as of August 22: RBI,http://economictimes.indiatimes.com/markets/forex/forex-reserves-fall-to-318-58-billion-as-of-august-22-rbi/articleshow/41193225.cms,business,markets,economictimes,1
29/08/14,RBI eases norms  1 photo/ID proof to open bank a/c,http://timesofindia.feedsportal.com/c/33039/f/533916/s/3df3a467/sc/2/l/0Ltimesofindia0Bindiatimes0N0Cindia0CRBI0Eeases0Enorms0E10Ephoto0CID0Eproof0Eto0Eopen0Ebank0Ea0Cc0Carticleshow0C411447480Bcms/story01.htm,india,none,timesofindia,3
28/08/14,RBI simplifies ECB norms,http://www.financialexpress.com/news/rbi-simplifies-ecb-norms/1283064/,business,banking,financialexpress,1
28/08/14,RBI eases norms for overseas investors buying government bonds,http://economictimes.indiatimes.com/news/economy/policy/rbi-eases-norms-for-overseas-investors-buying-government-bonds/articleshow/41115453.cms,business,economy,economictimes,1
28/08/14,Three reasons why RBI can cut rates even if US Fed hikes,http://economictimes.indiatimes.com/news/economy/indicators/three-reasons-why-rbi-can-cut-rates-even-if-us-fed-hikes/articleshow/41076359.cms,business,economy,economictimes,1
27/08/14,RBI waits for things to settle down in AP ,http://www.thehindu.com/news/cities/Hyderabad/rbi-waits-for-things-to-settle-down-in-ap/article6357204.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,india,none,thehindu,3
27/08/14,RBI puts UPL in caution list as FII limit reaches trigger point,http://economictimes.indiatimes.com/news/economy/policy/rbi-puts-upl-in-caution-list-as-fii-limit-reaches-trigger-point/articleshow/41019892.cms,business,economy,economictimes,1
27/08/14,RBI eases procedure of ECB refinancing,http://economictimes.indiatimes.com/news/economy/finance/rbi-eases-procedure-of-ecb-refinancing/articleshow/41019401.cms,business,economy,economictimes,1
26/08/14,Financial inclusion can curb ponzi schemes: RBI governor Raghuram Rajan,http://economictimes.indiatimes.com/news/economy/finance/financial-inclusion-can-curb-ponzi-schemes-rbi-governor-raghuram-rajan/articleshow/40906102.cms,business,economy,economictimes,1
26/08/14,Payment gateways seek clarity on RBI directive on global online transactions,http://www.financialexpress.com/news/payment-gateways-seek-clarity-on-rbi-directive-on-global-online-transactions/1282401,miscellaneous,,financialexpress,4
26/08/14,Keep a watch on illegal deposit takers  RBI tells States,http://www.thehindu.com/todays-paper/tp-business/keep-a-watch-on-illegal-deposit-takers-rbi-tells-states/article6351360.ece,business,,thehindu,1
26/08/14,Rs 500 notes can be freely swapped at banks  says RBI,http://www.economictimes.indiatimes.com/remembering-bks-iyengar/rs-500-notes-can-be-freely-swapped-at-banks-says-rbi/articleshow/29405419.cms,miscellaneous,,economictimes,4
26/08/14,Raghuram Rajan says focus now on inflation; against Narendra Modi govt bond mkt intent,http://www.financialexpress.com/news/raghuram-rajan-says-focus-now-on-inflation-against-narendra-modi-govt-bond-mkt-intent/1261410,miscellaneous,,financialexpress,4
26/08/14,Raghuram Rajan spoke in the right direction on reforms: V Balakrishnan  Infosys,http://www.economictimes.indiatimes.com/tech/ites/raghuram-rajan-spoke-in-the-right-direction-on-reforms-v-balakrishnan-infosys/articleshow/22331701.cms,tech,,economictimes,6
25/08/14,Don't go for debt waivers: RBI Governor Raghuram Rajan to states,http://economictimes.indiatimes.com/news/economy/policy/dont-go-for-debt-waivers-rbi-governor-raghuram-rajan-to-states/articleshow/40870713.cms,business,economy,economictimes,1
25/08/14,RBI to redefine deposits as ponzi scams mount,http://www.financialexpress.com/news/rbi-to-redefine-deposits-as-ponzi-scams-mount/1282360,miscellaneous,,financialexpress,4
25/08/14,Revised liquidity framework to create predictability: RBI Deputy Governor H R Khan,http://economictimes.indiatimes.com/news/economy/finance/revised-liquidity-framework-to-create-predictability-rbi-deputy-governor-h-r-khan/articleshow/40865669.cms,business,economy,economictimes,1
24/08/14,Ex-RBI official  Sebi men and ROC officer under CBI scanner in Saradha scam,http://www.financialexpress.com/news/exrbi-official-sebi-men-and-roc-officer-under-cbi-scanner-in-saradha-scam/1281933,miscellaneous,,financialexpress,4
24/08/14,Two-step check in online credit card transactions a must: RBI,http://www.financialexpress.com/news/twostep-check-in-online-credit-card-transactions-a-must-rbi/1281934,miscellaneous,,financialexpress,4
24/08/14,RBI says 36 pc of total bad loans from six key sectors,http://www.financialexpress.com/news/rbi-says-36-pc-of-total-bad-loans-from-six-key-sectors/1282057,miscellaneous,,financialexpress,4
24/08/14,Two-step authentication must for credit cards: RBI,http://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/twostep-authentication-must-for-credit-cards-rbi/article6345725.ece,miscellaneous,,thehindu,4
24/08/14,Time for RBI to cut interest rate  says Anand Mahindra,http://www.financialexpress.com/news/time-for-rbi-to-cut-interest-rate-says-anand-mahindra/1282027,miscellaneous,,financialexpress,4
24/08/14,AP to request RBI again on rescheduling of crop loans,http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/ap-to-request-rbi-again-on-rescheduling-of-crop-loans/article6345945.ece,miscellaneous,hyderabad,thehindu,4
24/08/14,Withdrawing pre-2005 notes: RBI move impacts public  creates panic,http://www.economictimes.indiatimes.com/remembering-bks-iyengar/withdrawing-pre-2005-notes-rbi-move-impacts-public-creates-panic/articleshow/29300971.cms,miscellaneous,,economictimes,4
24/08/14,RBI executive director G Gopalakrishna may get top job at CAFRAL,http://www.economictimes.indiatimes.com/markets/corporate-announcement/rbi-executive-director-g-gopalakrishna-may-get-top-job-at-cafral/articleshow/29269571.cms,miscellaneous,,economictimes,4
23/08/14,RBI revises liquidity framework to manage market volatility,http://www.financialexpress.com/news/rbi-revises-liquidity-framework-to-manage-market-volatility/1281679,miscellaneous,,financialexpress,4
23/08/14,RBI says online transactions using credit cards should be in rupee; Google  Amazon likely to be hit,http://www.financialexpress.com/news/rbi-says-online-transactions-using-credit-cards-should-be-in-rupee-google-amazon-likely-to-be-hit/1281698,miscellaneous,,financialexpress,4
23/08/14,RBI annual report: Focus on medium-term challenges,http://www.financialexpress.com/news/rbi-annual-report-focus-on-mediumterm-challenges/1281806,miscellaneous,,financialexpress,4
23/08/14,RBI to conduct frequent term repos for better liquidity management,http://www.thehindu.com/todays-paper/tp-business/rbi-to-conduct-frequent-term-repos-for-better-liquidity-management/article6343595.ece,business,,thehindu,1
22/08/14,To check market volatility  RBI sets new guidelines for NBFCs,http://www.financialexpress.com/news/to-check-market-volatility-rbi-sets-new-guidelines-for-nbfcs/1281379,miscellaneous,,financialexpress,4
